user_id,started_at,completed_at,completed,steps_completed,goal
2382,2025-11-20 20:29:35,2025-11-20 20:34:05,1,5,general_fitness
2384,2025-11-01 00:47:48,,0,3,weight_loss
2387,2025-12-31 20:28:34,2025-12-31 20:32:07,1,5,general_fitness
2388,2025-11-04 10:56:50,2025-11-04 11:00:01,1,5,endurance
2390,2025-11-06 09:08:52,,0,3,flexibility
2394,2025-11-01 15:50:57,,0,2,weight_loss
2395,2025-12-14 23:10:06,2025-12-14 23:15:59,1,5,muscle_gain
2398,2025-11-16 22:15:52,,0,2,general_fitness
2399,2025-11-10 15:32:38,2025-11-10 15:36:42,1,5,general_fitness
2400,2025-12-12 15:50:54,2025-12-12 15:58:05,1,5,weight_loss
2403,2025-12-22 07:30:22,2025-12-22 07:36:31,1,5,general_fitness
2404,2025-12-27 20:37:19,2025-12-27 20:42:36,1,5,flexibility
2405,2025-12-24 22:02:27,2025-12-24 22:08:25,1,5,muscle_gain
2407,2025-12-12 16:43:56,2025-12-12 16:49:12,1,5,general_fitness
2408,2025-11-25 00:56:11,2025-11-25 01:00:44,1,5,flexibility
2410,2025-12-29 07:23:43,,0,3,weight_loss
2411,2025-12-19 01:57:27,2025-12-19 02:03:44,1,5,weight_loss
2412,2025-12-30 01:35:36,2025-12-30 01:38:50,1,5,muscle_gain
2413,2025-12-03 09:27:54,2025-12-03 09:32:58,1,5,weight_loss
2414,2025-12-10 23:49:03,2025-12-10 23:56:03,1,5,flexibility
2415,2025-12-07 06:55:16,,0,1,weight_loss
2417,2025-11-20 02:34:13,2025-11-20 02:37:36,1,5,weight_loss
2418,2025-12-10 15:10:09,2025-12-10 15:14:34,1,5,weight_loss
2419,2025-11-06 14:16:20,,0,3,general_fitness
2420,2025-12-29 20:38:17,,0,4,general_fitness
2421,2025-11-10 07:56:52,2025-11-10 08:00:26,1,5,weight_loss
2422,2025-11-16 13:08:07,2025-11-16 13:13:45,1,5,general_fitness
2424,2025-11-08 02:34:37,2025-11-08 02:40:04,1,5,weight_loss
2426,2025-12-21 20:12:17,,0,4,flexibility
2428,2025-12-20 06:15:49,2025-12-20 06:21:12,1,5,weight_loss
2429,2025-12-16 04:15:27,2025-12-16 04:21:39,1,5,endurance
2430,2025-12-22 00:59:17,2025-12-22 01:05:34,1,5,endurance
2434,2025-11-27 08:05:26,2025-11-27 08:11:57,1,5,muscle_gain
2435,2025-12-20 13:02:14,2025-12-20 13:09:58,1,5,endurance
2436,2025-12-30 12:56:21,2025-12-30 13:00:16,1,5,muscle_gain
2437,2025-12-13 14:05:23,2025-12-13 14:09:58,1,5,weight_loss
2439,2025-12-05 12:56:35,2025-12-05 13:02:18,1,5,muscle_gain
2440,2025-12-22 15:57:51,2025-12-22 16:05:34,1,5,endurance
2441,2025-12-31 12:23:31,2025-12-31 12:26:33,1,5,muscle_gain
2442,2025-11-14 14:55:37,2025-11-14 15:03:07,1,5,muscle_gain
2443,2025-11-17 15:21:26,,0,1,muscle_gain
2445,2025-12-07 15:03:47,2025-12-07 15:08:00,1,5,general_fitness
2446,2025-12-14 00:00:48,2025-12-14 00:08:30,1,5,endurance
2447,2025-11-04 20:51:44,2025-11-04 20:55:56,1,5,weight_loss
2448,2025-12-03 04:03:59,2025-12-03 04:11:46,1,5,muscle_gain
2453,2025-12-17 05:42:29,2025-12-17 05:46:39,1,5,muscle_gain
2454,2025-12-23 13:58:47,2025-12-23 14:04:39,1,5,general_fitness
2455,2025-12-15 22:55:40,2025-12-15 23:03:09,1,5,weight_loss
2456,2025-12-10 05:45:04,,0,1,endurance
2457,2025-12-14 17:27:23,2025-12-14 17:30:59,1,5,weight_loss
2459,2025-11-23 18:33:42,,0,3,weight_loss
2461,2025-12-27 20:58:29,2025-12-27 21:03:47,1,5,weight_loss
2462,2025-12-19 01:11:53,2025-12-19 01:17:14,1,5,muscle_gain
2464,2025-12-14 01:33:50,2025-12-14 01:39:25,1,5,muscle_gain
2465,2025-11-18 15:35:11,2025-11-18 15:41:13,1,5,endurance
2466,2025-12-21 17:00:15,2025-12-21 17:04:31,1,5,muscle_gain
2468,2025-12-14 06:27:50,,0,1,flexibility
2469,2025-12-14 23:56:30,2025-12-15 00:03:02,1,5,weight_loss
2472,2025-12-26 10:12:33,,0,3,weight_loss
2473,2025-12-21 18:53:32,2025-12-21 19:00:43,1,5,muscle_gain
2474,2025-12-09 12:57:24,2025-12-09 13:03:08,1,5,endurance
2475,2025-11-30 16:09:13,2025-11-30 16:15:59,1,5,muscle_gain
2476,2025-11-04 07:50:51,,0,1,general_fitness
2477,2025-11-12 16:47:28,2025-11-12 16:50:34,1,5,general_fitness
2478,2025-11-16 01:18:15,2025-11-16 01:22:37,1,5,general_fitness
2481,2025-12-08 01:22:39,,0,2,weight_loss
2484,2025-11-28 21:38:00,2025-11-28 21:42:28,1,5,muscle_gain
2485,2025-12-24 06:58:54,2025-12-24 07:06:32,1,5,weight_loss
2487,2025-12-22 12:50:18,2025-12-22 12:55:08,1,5,endurance
2488,2025-12-24 18:39:26,,0,4,endurance
2489,2025-11-09 20:51:33,2025-11-09 20:56:10,1,5,muscle_gain
2490,2025-12-14 13:01:44,2025-12-14 13:07:28,1,5,weight_loss
2492,2025-12-02 21:25:33,,0,2,muscle_gain
2493,2025-11-04 06:56:30,2025-11-04 06:59:58,1,5,muscle_gain
2495,2025-12-27 12:32:01,2025-12-27 12:39:41,1,5,muscle_gain
2496,2025-12-10 05:25:34,2025-12-10 05:32:02,1,5,weight_loss
2498,2025-11-18 11:31:15,,0,1,flexibility
2499,2025-12-24 01:57:01,,0,1,weight_loss
2500,2025-12-08 06:50:52,2025-12-08 06:55:12,1,5,endurance
2501,2025-11-03 21:21:40,2025-11-03 21:26:25,1,5,general_fitness
2503,2025-12-29 05:55:16,2025-12-29 06:00:41,1,5,endurance
2506,2025-11-05 13:14:19,2025-11-05 13:21:12,1,5,general_fitness
2507,2025-12-29 02:11:29,2025-12-29 02:19:17,1,5,weight_loss
2509,2025-12-10 21:28:20,2025-12-10 21:35:15,1,5,endurance
2510,2025-12-17 13:05:45,2025-12-17 13:10:18,1,5,general_fitness
2511,2025-12-06 06:48:40,2025-12-06 06:54:30,1,5,weight_loss
2512,2025-12-04 19:39:22,2025-12-04 19:45:49,1,5,weight_loss
2514,2025-11-08 08:43:48,2025-11-08 08:49:19,1,5,muscle_gain
2515,2025-11-19 23:07:34,2025-11-19 23:11:03,1,5,endurance
2516,2025-12-25 12:39:09,2025-12-25 12:45:14,1,5,weight_loss
2517,2025-11-12 03:37:14,,0,1,general_fitness
2519,2025-12-11 10:25:31,,0,2,endurance
2520,2025-11-18 12:41:00,2025-11-18 12:45:12,1,5,muscle_gain
2521,2025-11-14 08:45:42,2025-11-14 08:53:08,1,5,weight_loss
2522,2025-12-12 14:35:10,2025-12-12 14:39:02,1,5,weight_loss
2523,2025-11-30 13:14:30,,0,2,weight_loss
2524,2025-12-16 14:32:45,,0,1,flexibility
2525,2025-12-28 17:23:00,,0,1,general_fitness
2526,2025-11-13 04:09:46,,0,1,endurance
2527,2025-12-28 06:27:50,,0,1,weight_loss
2530,2025-12-16 06:03:37,2025-12-16 06:09:58,1,5,weight_loss
2531,2025-12-15 23:58:05,2025-12-16 00:01:09,1,5,weight_loss
2533,2025-12-20 07:23:24,,0,4,general_fitness
2535,2025-12-30 06:46:36,,0,4,endurance
2539,2025-11-01 07:07:40,2025-11-01 07:15:19,1,5,weight_loss
2540,2025-12-09 23:58:46,2025-12-10 00:05:42,1,5,endurance
2541,2025-12-09 08:03:08,2025-12-09 08:07:16,1,5,flexibility
2542,2025-12-05 21:44:24,2025-12-05 21:49:04,1,5,muscle_gain
2544,2025-11-21 13:28:49,,0,3,muscle_gain
2545,2025-12-10 18:01:51,2025-12-10 18:09:22,1,5,weight_loss
2546,2025-12-01 18:31:41,2025-12-01 18:34:48,1,5,general_fitness
2549,2025-11-27 17:07:48,2025-11-27 17:13:29,1,5,weight_loss
2550,2025-11-24 02:21:42,2025-11-24 02:24:49,1,5,endurance
2551,2025-12-11 00:50:33,2025-12-11 00:55:15,1,5,general_fitness
2552,2025-12-08 09:09:34,,0,2,endurance
2553,2025-12-17 19:00:23,2025-12-17 19:05:36,1,5,muscle_gain
2554,2025-12-29 06:08:45,,0,4,weight_loss
2555,2025-11-23 17:18:05,2025-11-23 17:25:13,1,5,endurance
2556,2025-12-20 10:06:14,2025-12-20 10:11:22,1,5,general_fitness
2558,2025-11-22 14:48:26,2025-11-22 14:54:03,1,5,weight_loss
2559,2025-12-06 18:34:03,2025-12-06 18:37:22,1,5,general_fitness
2561,2025-12-15 10:13:44,2025-12-15 10:21:30,1,5,general_fitness
2562,2025-12-19 06:49:51,2025-12-19 06:57:34,1,5,weight_loss
2563,2025-12-21 14:14:59,,0,2,endurance
2564,2025-12-09 14:10:00,,0,4,general_fitness
2565,2025-12-14 17:19:01,2025-12-14 17:23:30,1,5,weight_loss
2566,2025-12-02 05:24:33,,0,3,muscle_gain
2567,2025-11-04 19:42:46,2025-11-04 19:47:11,1,5,weight_loss
2568,2025-11-08 11:50:30,,0,1,weight_loss
2573,2025-12-22 21:41:58,2025-12-22 21:46:18,1,5,weight_loss
2575,2025-12-11 03:29:02,,0,2,general_fitness
2576,2025-12-15 20:45:02,,0,3,weight_loss
2577,2025-12-20 17:31:21,,0,1,endurance
2579,2025-11-10 02:29:33,2025-11-10 02:34:25,1,5,weight_loss
2580,2025-12-28 16:08:54,2025-12-28 16:13:29,1,5,general_fitness
2581,2025-11-02 17:29:48,2025-11-02 17:35:54,1,5,weight_loss
2582,2025-12-25 15:01:41,,0,4,general_fitness
2583,2025-11-07 23:52:49,2025-11-08 00:00:17,1,5,weight_loss
2587,2025-11-28 09:18:40,2025-11-28 09:23:28,1,5,weight_loss
2588,2025-11-14 19:59:45,,0,3,flexibility
2589,2025-12-06 03:59:02,2025-12-06 04:03:00,1,5,general_fitness
2590,2025-12-03 16:42:41,,0,4,weight_loss
2591,2025-12-22 12:33:25,2025-12-22 12:37:30,1,5,weight_loss
2593,2025-12-17 00:10:29,2025-12-17 00:18:19,1,5,endurance
2594,2025-11-10 07:08:26,2025-11-10 07:11:46,1,5,endurance
2595,2025-11-24 01:09:06,,0,4,flexibility
2598,2025-12-03 05:51:14,2025-12-03 05:58:40,1,5,weight_loss
2599,2025-12-29 13:32:07,,0,2,weight_loss
2600,2025-12-29 19:58:21,2025-12-29 20:04:29,1,5,general_fitness
2601,2025-12-03 14:15:28,,0,4,muscle_gain
2602,2025-12-18 00:07:42,,0,3,general_fitness
2603,2025-12-06 20:56:27,2025-12-06 21:04:16,1,5,weight_loss
2604,2025-12-22 15:37:35,2025-12-22 15:44:22,1,5,muscle_gain
2605,2025-11-03 19:02:37,2025-11-03 19:07:06,1,5,weight_loss
2606,2025-11-12 17:16:39,2025-11-12 17:23:04,1,5,flexibility
2607,2025-12-15 21:17:24,2025-12-15 21:20:40,1,5,weight_loss
2608,2025-11-19 16:31:36,2025-11-19 16:38:13,1,5,muscle_gain
2609,2025-12-18 11:31:34,2025-12-18 11:35:23,1,5,weight_loss
2610,2025-11-29 09:05:11,2025-11-29 09:11:48,1,5,muscle_gain
2611,2025-12-27 08:16:53,2025-12-27 08:21:30,1,5,flexibility
2613,2025-12-08 16:58:30,,0,1,weight_loss
2614,2025-12-22 07:12:45,,0,3,weight_loss
2615,2025-11-23 07:22:41,,0,4,weight_loss
2617,2025-11-16 20:46:56,2025-11-16 20:51:34,1,5,endurance
2618,2025-12-26 00:16:47,2025-12-26 00:21:55,1,5,muscle_gain
2621,2025-12-27 17:09:06,2025-12-27 17:12:34,1,5,muscle_gain
2622,2025-12-30 19:06:36,,0,2,weight_loss
2623,2025-11-19 12:13:20,2025-11-19 12:18:11,1,5,weight_loss
2624,2025-12-29 00:30:34,2025-12-29 00:36:06,1,5,flexibility
2625,2025-12-13 07:19:35,2025-12-13 07:23:04,1,5,weight_loss
2626,2025-12-04 05:34:01,,0,4,weight_loss
2629,2025-11-24 23:56:04,2025-11-25 00:03:03,1,5,flexibility
2630,2025-11-20 04:14:16,2025-11-20 04:17:52,1,5,weight_loss
2631,2025-11-07 20:56:50,2025-11-07 21:03:59,1,5,muscle_gain
2633,2025-12-27 03:20:16,2025-12-27 03:25:33,1,5,weight_loss
2634,2025-12-16 10:45:58,2025-12-16 10:49:10,1,5,weight_loss
2635,2025-12-09 15:20:38,2025-12-09 15:24:32,1,5,flexibility
2636,2025-12-04 03:00:35,,0,2,general_fitness
2637,2025-12-06 09:04:42,2025-12-06 09:09:26,1,5,general_fitness
2638,2025-11-17 22:46:02,,0,4,weight_loss
2640,2025-11-16 07:46:18,2025-11-16 07:51:24,1,5,flexibility
2641,2025-12-20 06:03:01,2025-12-20 06:09:35,1,5,weight_loss
2642,2025-12-22 19:25:14,,0,3,muscle_gain
2646,2025-12-27 05:00:58,,0,2,muscle_gain
2647,2025-12-21 03:01:34,2025-12-21 03:09:14,1,5,weight_loss
2649,2025-12-18 02:05:41,2025-12-18 02:11:10,1,5,endurance
2650,2025-12-26 10:23:04,2025-12-26 10:27:57,1,5,general_fitness
2651,2025-12-31 19:52:32,2025-12-31 19:57:53,1,5,weight_loss
2652,2025-12-04 11:37:42,2025-12-04 11:45:21,1,5,endurance
2654,2025-12-21 09:17:14,2025-12-21 09:22:34,1,5,endurance
2655,2025-12-06 16:50:04,2025-12-06 16:55:40,1,5,endurance
2657,2025-12-02 21:28:06,2025-12-02 21:34:42,1,5,flexibility
2658,2025-12-12 23:50:39,2025-12-12 23:55:38,1,5,general_fitness
2659,2025-11-09 09:41:19,2025-11-09 09:47:12,1,5,endurance
2660,2025-11-19 03:16:50,,0,4,endurance
2661,2025-12-25 19:19:24,2025-12-25 19:22:30,1,5,endurance
2662,2025-12-02 05:46:58,,0,4,weight_loss
2663,2025-12-02 02:32:15,2025-12-02 02:35:24,1,5,muscle_gain
2664,2025-11-21 08:00:22,,0,2,muscle_gain
2665,2025-12-08 15:27:45,,0,3,flexibility
2666,2025-12-24 01:29:34,2025-12-24 01:32:39,1,5,muscle_gain
2667,2025-12-27 00:08:09,2025-12-27 00:12:41,1,5,endurance
2669,2025-12-13 00:49:26,,0,1,endurance
2670,2025-12-06 10:17:32,2025-12-06 10:23:55,1,5,muscle_gain
2671,2025-12-15 17:32:35,2025-12-15 17:36:16,1,5,flexibility
2672,2025-12-05 04:11:51,,0,2,muscle_gain
2673,2025-12-02 01:57:28,2025-12-02 02:01:28,1,5,muscle_gain
2674,2025-12-07 04:55:25,2025-12-07 05:01:18,1,5,muscle_gain
2675,2025-12-13 07:46:13,2025-12-13 07:52:38,1,5,weight_loss
2676,2025-12-08 15:20:33,,0,3,muscle_gain
2677,2025-12-07 11:43:07,2025-12-07 11:48:33,1,5,general_fitness
2679,2025-12-21 12:12:51,2025-12-21 12:19:28,1,5,endurance
2680,2025-11-28 02:50:52,,0,3,general_fitness
2681,2025-12-24 12:39:33,,0,1,endurance
2682,2025-12-26 07:48:53,2025-12-26 07:54:20,1,5,general_fitness
2683,2025-11-13 17:08:05,,0,1,muscle_gain
2684,2025-12-13 13:12:09,2025-12-13 13:15:23,1,5,endurance
2685,2025-11-23 04:43:19,,0,4,flexibility
2687,2025-11-20 17:05:11,2025-11-20 17:10:56,1,5,general_fitness
2688,2025-12-18 10:25:57,2025-12-18 10:29:47,1,5,muscle_gain
2690,2025-12-09 04:40:08,,0,3,weight_loss
2691,2025-12-29 08:15:57,2025-12-29 08:22:44,1,5,muscle_gain
2694,2025-12-31 03:15:11,2025-12-31 03:22:24,1,5,endurance
2695,2025-12-27 19:48:31,2025-12-27 19:53:22,1,5,weight_loss
2698,2025-11-03 09:57:43,,0,4,general_fitness
2699,2025-12-02 10:10:57,,0,3,general_fitness
2700,2025-12-27 21:58:27,,0,4,general_fitness
2701,2025-12-20 22:19:54,2025-12-20 22:26:43,1,5,weight_loss
2702,2025-12-10 07:24:41,2025-12-10 07:29:55,1,5,endurance
2703,2025-12-02 01:36:05,2025-12-02 01:43:29,1,5,general_fitness
2704,2025-12-24 04:14:29,2025-12-24 04:20:04,1,5,flexibility
2706,2025-12-06 04:17:43,2025-12-06 04:20:51,1,5,weight_loss
2707,2025-12-27 10:07:37,2025-12-27 10:10:44,1,5,weight_loss
2708,2025-11-19 07:11:14,2025-11-19 07:18:42,1,5,general_fitness
2710,2025-12-17 15:25:51,,0,3,flexibility
2711,2025-12-30 04:23:57,,0,3,muscle_gain
2715,2025-12-26 03:26:42,2025-12-26 03:34:11,1,5,weight_loss
2716,2025-11-19 00:42:11,2025-11-19 00:46:07,1,5,general_fitness
2717,2025-12-08 18:12:28,2025-12-08 18:20:10,1,5,general_fitness
2718,2025-12-31 18:28:38,2025-12-31 18:35:00,1,5,weight_loss
2719,2025-11-01 09:50:12,2025-11-01 09:53:54,1,5,weight_loss
2720,2025-12-12 23:10:54,,0,4,general_fitness
2721,2025-12-09 13:35:56,,0,2,flexibility
2724,2025-12-03 11:05:33,2025-12-03 11:11:00,1,5,muscle_gain
2727,2025-12-23 11:31:35,,0,4,endurance
2728,2025-11-11 10:20:45,2025-11-11 10:27:18,1,5,general_fitness
2729,2025-12-02 15:41:00,2025-12-02 15:47:50,1,5,muscle_gain
2730,2025-12-27 19:41:14,,0,4,muscle_gain
2732,2025-11-25 23:48:38,2025-11-25 23:54:17,1,5,weight_loss
2733,2025-12-12 07:03:24,2025-12-12 07:08:34,1,5,muscle_gain
2734,2025-11-28 16:43:18,2025-11-28 16:50:44,1,5,muscle_gain
2736,2025-12-06 06:05:04,2025-12-06 06:12:02,1,5,weight_loss
2738,2025-12-10 14:59:14,,0,4,general_fitness
2739,2025-12-20 13:39:09,,0,4,muscle_gain
2740,2025-12-13 08:22:10,2025-12-13 08:26:59,1,5,weight_loss
2742,2025-12-26 18:23:01,2025-12-26 18:27:27,1,5,general_fitness
2746,2025-12-23 19:15:55,2025-12-23 19:22:57,1,5,flexibility
2747,2025-11-17 05:16:55,,0,3,endurance
2748,2025-11-16 04:45:44,2025-11-16 04:49:31,1,5,endurance
2749,2025-12-08 21:58:39,2025-12-08 22:04:13,1,5,general_fitness
2750,2025-11-03 15:24:13,2025-11-03 15:28:56,1,5,muscle_gain
2751,2025-11-19 16:24:08,,0,4,general_fitness
2752,2025-12-21 05:29:44,2025-12-21 05:33:57,1,5,flexibility
2753,2025-12-25 00:49:27,2025-12-25 00:55:47,1,5,endurance
2754,2025-11-07 02:43:46,,0,2,muscle_gain
2757,2025-12-27 12:05:03,2025-12-27 12:09:18,1,5,endurance
2758,2025-12-20 15:25:18,2025-12-20 15:32:12,1,5,muscle_gain
2759,2025-12-19 21:54:26,2025-12-19 21:59:34,1,5,flexibility
2760,2025-12-10 06:14:57,2025-12-10 06:22:04,1,5,endurance
2761,2025-12-17 10:29:31,,0,1,general_fitness
2762,2025-12-28 19:07:21,2025-12-28 19:11:33,1,5,muscle_gain
2763,2025-11-09 05:57:12,2025-11-09 06:03:20,1,5,weight_loss
2764,2025-11-26 03:00:01,2025-11-26 03:04:58,1,5,weight_loss
2765,2025-11-06 16:43:12,2025-11-06 16:47:54,1,5,weight_loss
2767,2025-12-05 21:27:27,2025-12-05 21:33:17,1,5,endurance
2769,2025-12-25 13:43:34,,0,2,muscle_gain
2770,2025-12-31 02:19:47,2025-12-31 02:27:09,1,5,muscle_gain
2771,2025-11-14 06:32:41,2025-11-14 06:39:53,1,5,general_fitness
2774,2025-11-04 04:01:59,,0,1,flexibility
2775,2025-12-22 09:20:31,2025-12-22 09:26:38,1,5,weight_loss
2776,2025-11-29 06:47:57,2025-11-29 06:55:41,1,5,muscle_gain
2777,2025-12-17 21:33:51,2025-12-17 21:38:22,1,5,weight_loss
2778,2025-12-09 16:15:19,,0,4,general_fitness
2779,2025-11-22 20:36:44,2025-11-22 20:41:06,1,5,muscle_gain
2782,2025-11-09 15:44:53,,0,2,muscle_gain
2783,2025-12-16 06:19:30,2025-12-16 06:26:15,1,5,weight_loss
2785,2025-11-18 13:01:58,2025-11-18 13:07:47,1,5,endurance
2786,2025-12-20 12:13:02,2025-12-20 12:20:19,1,5,muscle_gain
2790,2025-12-01 12:34:21,2025-12-01 12:39:51,1,5,muscle_gain
2793,2025-12-22 00:00:39,2025-12-22 00:06:54,1,5,weight_loss
2794,2025-12-31 18:14:47,2025-12-31 18:21:48,1,5,weight_loss
2795,2025-12-26 09:54:57,,0,4,general_fitness
2796,2025-12-13 07:25:47,2025-12-13 07:33:39,1,5,general_fitness
2797,2025-12-16 14:10:18,2025-12-16 14:15:32,1,5,muscle_gain
2798,2025-11-29 08:53:11,,0,4,general_fitness
2799,2025-12-19 03:02:46,2025-12-19 03:09:43,1,5,general_fitness
2800,2025-12-22 20:26:44,2025-12-22 20:32:13,1,5,muscle_gain
2801,2025-12-31 12:40:50,,0,4,general_fitness
2802,2025-12-08 15:48:34,2025-12-08 15:52:20,1,5,muscle_gain
2804,2025-12-14 02:12:29,2025-12-14 02:18:51,1,5,weight_loss
2805,2025-11-10 20:59:13,2025-11-10 21:05:40,1,5,general_fitness
2806,2025-11-20 16:54:49,2025-11-20 16:58:55,1,5,endurance
2809,2025-11-15 13:42:49,,0,3,weight_loss
2810,2025-11-14 23:14:06,,0,1,muscle_gain
2811,2025-11-04 09:32:28,2025-11-04 09:38:17,1,5,weight_loss
2812,2025-12-27 20:55:02,2025-12-27 21:01:32,1,5,flexibility
2815,2025-11-02 15:01:36,,0,4,general_fitness
2816,2025-12-12 12:31:20,2025-12-12 12:34:30,1,5,endurance
2817,2025-11-23 00:16:42,,0,4,flexibility
2820,2025-12-28 12:59:48,2025-12-28 13:07:12,1,5,general_fitness
2822,2025-12-19 09:16:02,2025-12-19 09:19:13,1,5,weight_loss
2826,2025-12-21 11:40:49,2025-12-21 11:45:11,1,5,general_fitness
2827,2025-12-06 07:19:52,2025-12-06 07:26:19,1,5,weight_loss
2829,2025-12-24 18:53:07,,0,1,flexibility
2831,2025-11-18 19:15:55,2025-11-18 19:22:27,1,5,flexibility
2832,2025-12-06 21:45:58,,0,1,muscle_gain
2836,2025-12-17 13:53:06,2025-12-17 14:00:40,1,5,flexibility
2837,2025-12-17 16:18:36,2025-12-17 16:24:13,1,5,weight_loss
2838,2025-11-22 20:21:33,2025-11-22 20:26:53,1,5,muscle_gain
2839,2025-12-01 23:55:49,,0,1,muscle_gain
2840,2025-11-04 14:18:02,2025-11-04 14:22:08,1,5,flexibility
2841,2025-12-23 18:26:13,2025-12-23 18:29:23,1,5,weight_loss
2842,2025-12-04 23:37:40,2025-12-04 23:41:32,1,5,muscle_gain
2843,2025-12-05 00:55:32,,0,4,endurance
2845,2025-11-17 13:52:51,2025-11-17 13:58:18,1,5,weight_loss
2846,2025-12-13 16:09:32,2025-12-13 16:15:42,1,5,general_fitness
2847,2025-11-19 13:28:28,2025-11-19 13:32:22,1,5,muscle_gain
2849,2025-12-22 07:33:44,,0,1,endurance
2850,2025-12-01 10:46:25,2025-12-01 10:51:22,1,5,muscle_gain
2851,2025-12-01 16:28:15,2025-12-01 16:36:01,1,5,general_fitness
2852,2025-12-04 04:52:36,2025-12-04 04:57:26,1,5,muscle_gain
2853,2025-12-24 04:45:26,2025-12-24 04:50:42,1,5,weight_loss
2854,2025-11-27 23:43:02,,0,1,endurance
2855,2025-12-22 23:57:12,,0,1,muscle_gain
2856,2025-12-29 15:31:54,2025-12-29 15:36:23,1,5,flexibility
2857,2025-12-18 23:28:44,2025-12-18 23:32:23,1,5,weight_loss
2858,2025-12-04 16:10:16,,0,2,general_fitness
2860,2025-12-06 01:12:29,,0,4,muscle_gain
2862,2025-12-10 01:54:42,2025-12-10 02:01:11,1,5,weight_loss
2863,2025-11-26 18:08:39,,0,2,weight_loss
2864,2025-11-09 02:42:57,2025-11-09 02:47:32,1,5,endurance
2865,2025-12-03 01:45:43,2025-12-03 01:48:50,1,5,general_fitness
2866,2025-11-10 13:14:37,2025-11-10 13:20:27,1,5,endurance
2867,2025-12-03 09:37:42,2025-12-03 09:42:58,1,5,flexibility
2868,2025-12-12 14:54:04,2025-12-12 14:57:14,1,5,muscle_gain
2869,2025-12-29 06:25:54,2025-12-29 06:32:21,1,5,muscle_gain
2871,2025-12-15 01:00:30,2025-12-15 01:04:31,1,5,weight_loss
2873,2025-11-02 17:37:57,2025-11-02 17:41:04,1,5,general_fitness
2874,2025-11-21 17:04:27,2025-11-21 17:10:25,1,5,muscle_gain
2876,2025-11-18 09:21:54,2025-11-18 09:25:04,1,5,endurance
2877,2025-11-23 04:51:19,2025-11-23 04:55:40,1,5,weight_loss
2878,2025-12-02 14:50:48,2025-12-02 14:57:05,1,5,muscle_gain
2879,2025-12-10 20:07:23,,0,1,muscle_gain
2880,2025-11-01 01:46:30,2025-11-01 01:53:58,1,5,muscle_gain
2882,2025-11-08 06:00:21,2025-11-08 06:03:46,1,5,endurance
2886,2025-11-18 20:39:35,2025-11-18 20:46:25,1,5,general_fitness
2887,2025-11-02 14:25:54,2025-11-02 14:31:00,1,5,muscle_gain
2890,2025-11-11 21:32:33,2025-11-11 21:35:38,1,5,muscle_gain
2891,2025-11-12 07:14:41,,0,3,general_fitness
2896,2025-11-08 23:10:06,2025-11-08 23:15:09,1,5,endurance
2897,2025-12-30 06:51:55,2025-12-30 06:57:54,1,5,muscle_gain
2898,2025-11-17 11:49:43,,0,1,weight_loss
2899,2025-12-15 15:26:25,,0,1,endurance
2901,2025-12-01 05:18:38,2025-12-01 05:22:11,1,5,muscle_gain
2902,2025-12-29 14:01:17,,0,2,muscle_gain
2904,2025-12-31 03:17:22,2025-12-31 03:25:14,1,5,muscle_gain
2905,2025-12-01 16:14:32,2025-12-01 16:17:38,1,5,endurance
2906,2025-12-17 03:35:28,2025-12-17 03:43:06,1,5,endurance
2908,2025-11-05 08:17:26,2025-11-05 08:20:26,1,5,endurance
2910,2025-12-12 10:11:47,2025-12-12 10:16:55,1,5,muscle_gain
2912,2025-11-13 19:53:59,2025-11-13 20:00:13,1,5,muscle_gain
2915,2025-12-06 13:25:09,2025-12-06 13:32:28,1,5,endurance
2917,2025-11-20 15:47:43,2025-11-20 15:53:05,1,5,endurance
2918,2025-12-26 22:45:21,,0,4,flexibility
2919,2025-11-03 12:04:03,2025-11-03 12:09:45,1,5,muscle_gain
2920,2025-12-20 17:27:49,,0,3,muscle_gain
2921,2025-12-31 10:53:49,2025-12-31 10:58:51,1,5,muscle_gain
2923,2025-11-14 18:10:58,2025-11-14 18:16:09,1,5,endurance
2924,2025-12-19 23:30:22,2025-12-19 23:33:35,1,5,muscle_gain
2926,2025-12-14 02:59:28,,0,1,general_fitness
2927,2025-12-19 20:13:46,,0,3,weight_loss
2928,2025-12-13 00:10:51,,0,3,endurance
2929,2025-11-30 02:11:40,2025-11-30 02:16:42,1,5,weight_loss
2930,2025-12-20 23:49:29,2025-12-20 23:52:58,1,5,muscle_gain
2932,2025-11-17 16:19:06,,0,2,flexibility
2933,2025-12-12 22:30:07,2025-12-12 22:34:57,1,5,endurance
2934,2025-12-27 18:19:18,2025-12-27 18:22:51,1,5,general_fitness
2935,2025-12-18 03:25:38,2025-12-18 03:32:17,1,5,general_fitness
2938,2025-11-08 04:43:34,2025-11-08 04:48:14,1,5,endurance
2939,2025-11-20 20:59:50,2025-11-20 21:04:12,1,5,muscle_gain
2940,2025-11-01 05:25:24,2025-11-01 05:29:06,1,5,muscle_gain
2942,2025-11-19 22:08:24,2025-11-19 22:13:10,1,5,endurance
2943,2025-12-24 04:25:35,2025-12-24 04:32:56,1,5,endurance
2944,2025-11-14 00:19:35,2025-11-14 00:26:39,1,5,endurance
2945,2025-11-23 09:42:38,2025-11-23 09:46:46,1,5,general_fitness
